3866.137884,-42.911,-10207.49905
3861.484258,-42.911,-10205.66675
3856.828788,-42.911,-10203.83373
3852.173319,-42.911,-10202.00069
3847.51785,-42.911,-10200.16766
3842.862381,-42.911,-10198.33463
3838.206912,-42.911,-10196.5016
3833.551442,-42.911,-10194.66857
3828.895973,-42.911,-10192.83554
3824.240504,-42.911,-10191.00251
3819.585036,-42.911,-10189.16948
3814.929565,-42.911,-10187.33645
3810.274094,-42.911,-10185.50343
3805.618627,-42.911,-10183.67039
3800.96316,-42.911,-10181.83736
3796.307688,-42.911,-10180.00433
3791.652219,-42.911,-10178.1713
3786.99675,-42.911,-10176.33827
3782.341281,-42.911,-10174.50524
3777.685812,-42.911,-10172.67221
3773.030343,-42.911,-10170.83918
3768.374873,-42.911,-10169.00615
3763.719402,-42.911,-10167.17313
3759.063935,-42.911,-10165.34009
3754.408465,-42.911,-10163.50706
3749.752995,-42.911,-10161.67404
3745.097525,-42.911,-10159.84101
3740.442056,-42.911,-10158.00798
3735.786586,-42.911,-10156.17495
3731.131119,-42.911,-10154.34191
3726.475649,-42.911,-10152.50889
3721.82018,-42.911,-10150.67585
3717.16471,-42.911,-10148.84283
3712.509243,-42.911,-10147.00979
3707.853773,-42.911,-10145.17676
3703.198302,-42.911,-10143.34374
3698.542834,-42.911,-10141.5107
3693.887363,-42.911,-10139.67768
3689.231895,-42.911,-10137.84465
3684.576425,-42.911,-10136.01162
3679.920956,-42.911,-10134.17859
3675.265487,-42.911,-10132.34556
3670.610018,-42.911,-10130.51253
3665.95455,-42.911,-10128.67949
3661.299079,-42.911,-10126.84647
3656.643607,-42.911,-10125.01344
3651.98814,-42.91100001,-10123.18041
3647.33267,-42.91099997,-10121.34738
3642.677202,-42.9110001,-10119.51435
3638.021736,-42.91099966,-10117.68131
3633.366263,-42.91100118,-10115.84829
3628.710794,-42.9109959,-10114.01526
3624.055325,-42.91101421,-10112.18223
3619.399855,-42.91095103,-10110.3492
3614.744386,-42.91116692,-10108.51617
3610.088916,-42.91023343,-10106.68314
3605.433451,-42.90446875,-10104.85011
3600.777992,-42.89357213,-10103.01708
3596.122548,-42.87772922,-10101.18406
3591.46712,-42.85685735,-10099.35104
3586.81171,-42.83098478,-10097.51805
3582.15633,-42.80011071,-10095.68505
3577.500981,-42.76421162,-10093.85206
3572.845667,-42.72335027,-10092.0191
